# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      66.811      330.600     2479.711  3225956.254
      66.829      332.100     2485.812  3225956.258
      66.856      390.200     2486.438  3225956.391
      66.892      357.300     2500.578  3225956.387
      66.958      361.400     2503.203  3225956.383
      66.997      375.600     2505.629  3225956.387
      67.045      405.900     2507.648  3225956.379
      67.055      381.300     2501.570  3225956.367
      67.097      380.300     2498.125  3225956.375
      67.156      371.900     2506.020  3225956.387
      67.211      374.500     2514.023  3225956.383
      67.260      368.200     2522.043  3225956.387
      67.317      365.100     2528.164  3225956.375
      67.366      397.000     2528.664  3225956.383
      67.409      347.500     2520.828  3225956.375
      67.446      345.000     2511.949  3225957.777
      67.489      356.300     2498.473  3225958.148
      67.534      364.400     2501.473  3225958.141
      67.584      336.300     2505.348  3225958.160
      67.629      322.900     2494.148  3225958.152
      67.660      364.900     2468.672  3225958.148
      67.712      378.300     2473.164  3225958.621
      67.769      370.400     2473.289  3225958.629
      67.816      382.200     2475.789  3225958.621
      67.876      345.800     2476.539  3225958.625
      67.920      406.000     2476.789  3225958.629
      67.942      317.100     2464.797  3225958.633
      67.964      340.500     2465.172  3225958.625
      67.990      376.300     2465.297  3225958.621
      68.011      363.300     2464.832  3225958.625
      68.042      344.400     2464.957  3225958.629
      68.068      366.700     2467.711  3225958.629
      68.125      398.600     2468.086  3225958.633
      68.178      374.200     2478.293  3225958.625
      68.239      332.800     2465.852  3225958.629
      68.273      385.900     2469.984  3225958.617
      68.299      368.100     2478.117  3225958.625
      68.342      379.900     2479.926  3225958.891
      68.416      378.600     2495.125  3225962.707
      68.466      342.900     2502.500  3225962.719
      68.504      340.000     2500.820  3225962.719
      68.545      324.800     2505.891  3225962.719
      68.567      397.200     2505.375  3225962.703
      68.606      354.100     2510.035  3225962.695
      68.642      383.900     2513.824  3225962.832
      68.712      340.500     2528.004  3225962.840
      68.768      325.500     2543.133  3225962.840
      68.818      305.500     2544.008  3225962.840
      68.847      387.800     2556.039  3225962.840
      68.889      413.400     2558.789  3225962.840
      68.932      305.400     2562.684  3225962.848
      68.966      390.800     2569.098  3225962.832
      68.994      374.700     2569.832  3225962.973
      69.042      331.300     2592.840  3225962.992
      69.081      373.100     2605.098  3225963.109
      69.116      391.600     2606.723  3225963.109
      69.157      319.100     2600.090  3225963.113
      69.176      378.200     2589.891  3225963.105
      69.206      370.700     2600.270  3225963.113
      69.251      374.100     2600.645  3225963.117
      69.302      362.100     2601.020  3225963.254
      69.335      380.400     2600.645  3225963.395
      69.377      339.600     2601.148  3225963.395
      69.404      231.500     2601.527  3225963.414
      69.417      294.900     2601.902  3225963.398
      69.440      408.700     2604.840  3225963.398
      69.479      349.300     2603.223  3225963.387
      69.542      379.900     2609.156  3225963.375
      69.576      378.200     2611.410  3225963.375
      69.616      372.200     2611.785  3225963.375
      69.666      398.000     2612.035  3225963.383
      69.703      319.600     2612.285  3225963.379
      69.734      360.800     2613.785  3225963.367
      69.767      375.100     2616.035  3225967.195
      69.802      281.700     2616.910  3225967.195
      69.819      314.700     2617.160  3225967.191
      69.839      312.800     2619.289  3225967.199
      69.866      351.200     2619.664  3225967.191
      69.904      356.900     2621.914  3225967.191
      69.941      335.900     2623.539  3225967.191
      69.991      352.000     2625.012  3225963.383
      70.044      334.400     2636.336  3225947.355
      70.074      383.400     2639.836  3225947.363
      70.118      326.500     2641.836  3225931.340
      70.160      267.200     2644.961  3225931.344
      70.194      369.700     2654.137  3225931.328
      70.250      406.500     2668.602  3225931.344
      70.292      353.800     2699.773  3225931.344
      70.350      385.000     2703.902  3225931.324
      70.393      305.300     2703.902  3225931.328
      70.416      337.500     2699.047  3225931.332
      70.463      361.800     2699.172  3225931.332
      70.491      330.000     2705.188  3225931.340
      70.524      418.300     2669.629  3225931.340
      70.579      376.500     2670.379  3225931.324
      70.646      341.600     2671.008  3225931.336
      70.701      375.500     2671.258  3225931.340
      70.732      376.300     2675.930  3225931.344
      70.765      360.600     2684.059  3225931.352
      70.812      371.300     2688.434  3225931.340
      70.863      378.800     2688.684  3225931.340
      70.896      375.800     2688.613  3225927.539
      70.941      359.000     2693.676  3225927.531
      70.986      356.500     2702.496  3225931.359
      71.039      310.200     2703.996  3225931.359
      71.075      333.900     2706.246  3225931.359
      71.107      318.600     2709.652  3225931.352
      71.136      453.000     2709.652  3225931.352
      71.160      329.300     2709.902  3225931.359
      71.182      329.100     2712.152  3225931.359
      71.212      394.000     2718.527  3225931.355
      71.253      330.200     2718.777  3225931.344
      71.292      356.300     2697.664  3225931.336
      71.337      342.800     2698.289  3225931.344
      71.369      339.700     2698.789  3225931.344
      71.384      331.100     2702.039  3225931.332
      71.411      417.800     2696.742  3225931.332
      71.456      363.700     2697.117  3225931.332
      71.469      188.400     2697.242  3225931.340
      71.479      309.000     2673.020  3225931.340
      71.502      449.800     2658.953  3225931.336
      71.541      328.400     2665.258  3225931.336
      71.573      332.900     2671.395  3225931.336
      71.626      406.900     2679.145  3225931.332
      71.661      362.300     2681.895  3225931.340
      71.711      384.200     2684.816  3225931.480
      71.751      333.900     2685.066  3225931.488
      71.763      344.900     2685.191  3225931.488
      71.774      161.600     2685.316  3225931.492
      71.787      400.700     2687.871  3225931.504
      71.824      299.000     2692.664  3225931.488
      71.857      445.900     2697.652  3225931.492
      71.907      323.200     2714.414  3225931.492
      71.950      382.200     2716.789  3225931.496
      71.995      336.700     2694.492  3225931.504
      72.034      392.200     2697.141  3225931.508
      72.076      338.900     2703.039  3225931.516
      72.127      305.300     2703.914  3225931.504
      72.160      335.900     2704.289  3225931.508
      72.190      321.000     2682.215  3225931.512
      72.221      296.600     2684.273  3225931.496
      72.244      423.200     2690.418  3225931.492
      72.276      358.600     2672.438  3225931.500
      72.329      372.600     2675.676  3225935.320
      72.377      399.800     2681.512  3225935.324
      72.404      313.200     2683.512  3225935.328
      72.414      313.000     2683.512  3225935.324
      72.427      297.400     2683.512  3225935.324
      72.440      307.400     2684.137  3225935.320
      72.453      227.700     2684.762  3225935.320
      72.467      385.300     2691.703  3225935.328
      72.511      369.800     2695.789  3225935.312
      72.554      342.400     2712.180  3225935.324
      72.592      341.100     2712.180  3225935.324
      72.604      196.000     2716.305  3225935.328
      72.614      203.100     2723.062  3225935.324
      72.624      408.700     2716.379  3225935.309
      72.663      372.400     2727.043  3225935.305
      72.722      356.700     2731.934  3225918.035
      72.772      365.500     2734.809  3225918.039
      72.802      368.800     2734.934  3225918.055
      72.813      223.400     2734.934  3225918.039
      72.827      365.500     2741.105  3225918.043
      72.846      333.100     2315.570  2957812.109
      72.873      329.700     2258.582  2957812.113
      72.902      393.400     2258.582  2957812.102
      72.928      324.700     2262.777  2957812.109
      72.965      367.400     2266.344  2957820.383
      72.998      385.200     2272.762  2957836.410
      73.024      345.100     2273.992  2957837.637
      73.050      316.500     2274.367  2957837.645
      73.062      322.600     2274.367  2957837.633
      73.075      336.400     2276.367  2957837.641
      73.087      266.400     2283.195  2957837.637
      73.102      426.200     2285.637  2957837.633
      73.126      329.300     2295.102  2957834.133
      73.153      333.800     2297.977  2957834.129
      73.183      342.800     2298.227  2957914.148
      73.218      413.900     2298.727  2957914.148
      73.241      249.400     2302.820  2957914.145
      73.267      320.300     2327.688  2957914.152
      73.313      359.200     2340.066  2957914.152
      73.352      383.500     2336.449  2957914.160
      73.391      334.300     2349.188  2957914.141
      73.427      367.600     2334.758  2957914.145
      73.465      322.600     2335.008  2957914.141
      73.474      320.900     2335.383  2957914.145
      73.483      320.600     2335.758  2957994.160
      73.493      300.000     2338.371  2957994.168
      73.503      389.200     2345.996  2958074.180
      73.551      313.600     2348.504  2958074.184
      73.580      313.700     2348.629  2958074.188
      73.603      398.300     2349.129  2958074.184
      73.627      336.900     2349.379  2958074.195
      73.660      373.000     2354.465  2958074.188
      73.687      385.200     2358.945  2958074.188
      73.697      353.900     2375.527  2958074.176
      73.734      316.100     2382.535  2958074.180
      73.759      309.100     2387.027  2958074.180
      73.772      387.700     2391.402  2958074.191
      73.808      346.600     2368.156  2958074.199
      73.846      385.200     2369.531  2958074.195
