# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      22.739      287.100     1322.988  1883733.973
      22.750      197.400     1323.363  1883733.973
      22.760      388.700     1324.910  1883733.973
      22.770      249.100     1324.910  1883733.973
      22.778      238.100     1324.910  1883733.973
      22.787      473.300     1324.910  1883733.973
      22.795      211.200     1324.910  1883733.977
      22.805      299.700     1327.012  1883733.977
      22.815      380.900     1327.012  1883733.977
      22.833      304.800     1327.012  1883733.977
      22.853      339.600     1335.332  1883733.980
      22.874      373.100     1337.684  1883736.078
      22.893      329.500     1339.129  1883733.977
      22.911      388.500     1351.113  1883733.973
      22.947      396.000     1352.113  1883733.973
      22.975      349.000     1346.340  1883733.973
      23.000      352.800     1349.789  1883733.973
      23.023      361.400     1352.645  1883733.973
      23.042      342.600     1352.770  1883733.973
      23.054      322.600     1352.770  1883733.969
      23.063      270.600     1353.020  1883733.969
      23.079      306.700     1353.395  1883733.973
      23.097      363.200     1353.395  1883733.977
      23.116      337.300     1357.910  1883737.043
      23.134      372.400     1359.637  1883733.969
      23.164      354.800     1364.016  1883736.703
      23.192      436.500     1368.113  1883733.969
      23.208      332.400     1368.113  1883733.969
      23.229      335.700     1368.238  1883733.969
      23.247      337.600     1368.238  1883733.969
      23.264      323.100     1372.336  1883733.969
      23.274      326.400     1372.336  1883733.969
      23.283      326.700     1372.336  1883733.969
      23.298      327.900     1372.336  1883733.953
      23.317      382.400     1372.586  1883733.957
      23.335      325.100     1372.586  1883733.953
      23.353      328.100     1375.148  1883733.938
      23.375      325.000     1376.273  1883733.938
      23.390      378.000     1382.305  1883737.008
      23.409      272.500     1384.934  1883733.938
      23.423      319.800     1384.934  1883733.938
      23.433      324.300     1385.059  1883733.938
      23.442      321.600     1385.809  1883733.938
      23.451      335.600     1403.434  1883733.941
      23.484      338.000     1403.809  1883733.941
      23.493      331.500     1403.809  1883733.941
      23.508      299.900     1403.809  1883733.941
      23.522      143.700     1403.809  1883733.941
      23.529      405.000     1403.809  1883733.941
      23.536      380.800     1400.656  1883733.941
      23.552      281.400     1400.656  1883733.941
      23.566      308.300     1400.656  1883733.941
      23.576      314.800     1400.656  1883733.941
      23.585      210.800     1400.656  1883733.945
      23.595      418.600     1407.008  1883733.945
      23.604      210.300     1407.133  1883733.941
      23.614      310.200     1407.133  1883733.941
      23.623      398.800     1407.133  1883733.945
      23.641      309.100     1407.133  1883733.945
      23.658      187.700     1407.133  1883733.945
      23.667      376.000     1409.168  1883733.945
      23.680      287.700     1405.395  1883733.945
      23.694      415.100     1409.973  1883734.801
      23.716      362.000     1414.477  1883734.801
      23.729      211.100     1414.477  1883734.801
      23.739      350.700     1414.477  1883734.801
      23.744      320.100     1379.699  1883734.801
      23.757      320.700     1379.824  1883734.809
      23.776      369.400     1380.199  1883734.805
      23.806      370.000     1390.492  1883734.812
      23.833      362.300     1390.492  1883734.812
      23.852      326.300     1392.492  1883734.812
      23.870      341.100     1403.137  1883734.801
      23.888      341.000     1403.137  1883734.797
      23.908      368.900     1403.762  1883734.801
      23.922      396.400     1406.402  1883734.801
      23.932      336.000     1407.152  1883734.801
      23.950      350.300     1409.277  1883734.785
      23.972      361.600     1409.777  1883734.785
      23.984      262.300     1399.449  1883734.781
